feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,class
0.0,0.0,0.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,8.0,0.0,0.0,0.0,5.0,4.0,10.0,0.0,12.0,0.0,0.0,0.0,7.0,8.0,10.0,0.0,7.0,5.0,0.0,0.0,6.0,10.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,6.0,11.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,9.0,15.0,14.0,5.0,0.0,0
0.0,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,13.0,5.0,14.0,8.0,7.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,5.0,13.0,5.0,9.0,13.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0
0.0,0.0,6.0,16.0,13.0,12.0,14.0,1.0,0.0,0.0,14.0,4.0,4.0,15.0,4.0,0.0,0.0,1.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,2.0,9.0,14.0,16.0,12.0,0.0,0.0,0.0,4.0,6.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,7
0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,16.0,10.0,8.0,0.0,0.0,0.0,15.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,3.0,0.0,0.0,0.0,8
0.0,0.0,11.0,16.0,15.0,3.0,0.0,0.0,0.0,5.0,16.0,12.0,11.0,13.0,0.0,0.0,0.0,3.0,13.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,11.0,1.0,0.0,0.0,0.0,13.0,13.0,8.0,13.0,16.0,8.0,2
0.0,0.0,6.0,16.0,15.0,5.0,0.0,0.0,0.0,1.0,16.0,14.0,8.0,15.0,1.0,0.0,0.0,9.0,13.0,1.0,0.0,12.0,6.0,0.0,0.0,5.0,9.0,0.0,0.0,9.0,10.0,0.0,0.0,6.0,9.0,0.0,0.0,9.0,11.0,0.0,0.0,7.0,16.0,1.0,0.0,11.0,11.0,0.0,0.0,3.0,16.0,11.0,13.0,16.0,8.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,1.0,0.0,0
0.0,0.0,0.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,2.0,0.0,0.0,0.0,1.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,0.0,0.0,1
0.0,0.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,13.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,10.0,9.0,1.0,0.0,0.0,12.0,14.0,13.0,16.0,16.0,5.0,2
0.0,0.0,1.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,10.0,16.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,13.0,8.0,1.0,0.0,0.0,3.0,16.0,16.0,13.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,7.0,15.0,12.0,0.0,0.0,0.0,1.0,13.0,16.0,16.0,8.0,0.0,6
0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,1.0,14.0,16.0,9.0,11.0,16.0,1.0,0.0,1.0,14.0,3.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,2.0,4.0,5.0,14.0,13.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,4.0,0.0,3
0.0,0.0,9.0,16.0,16.0,15.0,4.0,0.0,0.0,8.0,16.0,9.0,7.0,14.0,11.0,0.0,0.0,5.0,5.0,1.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,3.0,4.0,6.0,16.0,4.0,0.0,0.0,0.0,14.0,16.0,16.0,8.0,0.0,0.0,3
0.0,0.0,10.0,16.0,13.0,12.0,15.0,5.0,0.0,4.0,16.0,8.0,12.0,16.0,6.0,0.0,0.0,6.0,12.0,2.0,16.0,7.0,0.0,0.0,0.0,1.0,5.0,9.0,14.0,1.0,0.0,0.0,0.0,1.0,7.0,16.0,12.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,5.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,7
0.0,1.0,13.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,15.0,8.0,15.0,15.0,0.0,0.0,0.0,3.0,8.0,5.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,8.0,6.0,6.0,13.0,12.0,0.0,0.0,1.0,15.0,16.0,16.0,14.0,3.0,0.0,3
0.0,1.0,12.0,16.0,16.0,9.0,0.0,0.0,0.0,11.0,15.0,9.0,7.0,16.0,3.0,0.0,0.0,13.0,3.0,1.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,7.0,4.0,8.0,15.0,9.0,0.0,0.0,0.0,13.0,16.0,16.0,12.0,1.0,0.0,3
0.0,0.0,1.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,0.0,4.0,0.0,0.0,2.0,16.0,6.0,0.0,7.0,16.0,2.0,0.0,8.0,16.0,6.0,6.0,16.0,12.0,0.0,0.0,5.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,1.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,4
0.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0,10.0,16.0,13.0,14.0,14.0,0.0,0.0,0.0,9.0,14.0,1.0,4.0,16.0,3.0,0.0,0.0,1.0,12.0,13.0,16.0,9.0,1.0,6
0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,15.0,5.0,0.0,0.0,0.0,14.0,11.0,0.0,1.0,15.0,0.0,0.0,0.0,6.0,11.0,1.0,3.0,14.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,6
0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,12.0,16.0,11.0,3.0,0.0,0.0,2.0,16.0,15.0,9.0,9.0,15.0,2.0,0.0,0.0,11.0,12.0,1.0,3.0,16.0,6.0,0.0,0.0,1.0,13.0,16.0,16.0,15.0,1.0,6
0.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,11.0,1.0,1.0,7.0,0.0,0.0,8.0,16.0,2.0,0.0,13.0,15.0,0.0,0.0,8.0,16.0,13.0,14.0,16.0,5.0,0.0,0.0,0.0,8.0,9.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,4
0.0,0.0,7.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,14.0,0.0,0.0,0.0,6.0,13.0,13.0,3.0,15.0,0.0,0.0,0.0,8.0,9.0,11.0,16.0,8.0,0.0,0.0,0.0,1.0,11.0,10.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,8.0,12.0,16.0,13.0,2.0,0.0,9
0.0,0.0,0.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,1.0,0.0,0.0,1
0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,15.0,16.0,10.0,8.0,1.0,0.0,0.0,3.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,8.0,11.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,2.0,0.0,0.0,5
0.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,12.0,6.0,0.0,0.0,0.0,4.0,14.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,9.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,11.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,15.0,6.0,8.0,15.0,1.0,0.0,0.0,0.0,4.0,13.0,12.0,3.0,0.0,0.0,0
0.0,1.0,12.0,15.0,10.0,2.0,0.0,0.0,0.0,4.0,14.0,1.0,6.0,12.0,2.0,0.0,0.0,7.0,15.0,0.0,1.0,14.0,4.0,0.0,0.0,3.0,15.0,12.0,15.0,10.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,11.0,12.0,13.0,4.0,0.0,0.0,9
0.0,1.0,12.0,16.0,16.0,16.0,4.0,0.0,0.0,4.0,16.0,10.0,4.0,1.0,1.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,10.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,0.0,0.0,0.0,0.0,5
0.0,0.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,4.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,4.0,0.0,0.0,11.0,15.0,9.0,8.0,6.0,0.0,2
0.0,1.0,14.0,14.0,6.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,6.0,4.0,0.0,0.0,0.0,1.0,12.0,16.0,14.0,5.0,0.0,0.0,0.0,3.0,14.0,16.0,4.0,0.0,0.0,0.0,1.0,15.0,5.0,6.0,12.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,5.0,0.0,0.0,8
0.0,1.0,11.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,11.0,7.0,16.0,1.0,0.0,0.0,7.0,11.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,11.0,6.0,0.0,0.0,0.0,14.0,16.0,13.0,13.0,16.0,5.0,2
0.0,0.0,2.0,14.0,14.0,6.0,0.0,0.0,0.0,0.0,10.0,15.0,11.0,15.0,2.0,0.0,0.0,3.0,16.0,3.0,0.0,12.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,9.0,10.0,0.0,0.0,10.0,11.0,0.0,0.0,8.0,12.0,0.0,0.0,7.0,16.0,1.0,0.0,11.0,13.0,0.0,0.0,0.0,15.0,14.0,12.0,15.0,10.0,0.0,0.0,0.0,3.0,14.0,16.0,13.0,5.0,0.0,0
0.0,0.0,5.0,15.0,13.0,2.0,0.0,0.0,0.0,1.0,15.0,11.0,8.0,13.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,14.0,5.0,0.0,0.0,9.0,16.0,1.0,0.0,7.0,9.0,0.0,0.0,9.0,13.0,0.0,0.0,5.0,14.0,0.0,0.0,6.0,16.0,2.0,0.0,5.0,15.0,0.0,0.0,2.0,14.0,11.0,5.0,14.0,12.0,0.0,0.0,0.0,5.0,15.0,16.0,15.0,3.0,0.0,0
0.0,0.0,4.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,0.0,0.0,1
0.0,0.0,10.0,15.0,8.0,13.0,6.0,0.0,0.0,0.0,13.0,14.0,14.0,15.0,2.0,0.0,0.0,1.0,15.0,0.0,13.0,7.0,0.0,0.0,0.0,2.0,7.0,9.0,16.0,13.0,13.0,0.0,0.0,0.0,10.0,16.0,11.0,7.0,2.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,4.0,4.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,14.0,10.0,1.0,0.0,0.0,9.0,16.0,7.0,3.0,15.0,6.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,6.0,6
0.0,1.0,10.0,14.0,13.0,4.0,0.0,0.0,0.0,12.0,11.0,5.0,8.0,14.0,0.0,0.0,0.0,8.0,3.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,3.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,12.0,16.0,16.0,9.0,1.0,0.0,3
0.0,1.0,15.0,16.0,10.0,0.0,0.0,0.0,0.0,7.0,15.0,10.0,16.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,14.0,15.0,3.0,0.0,1.0,15.0,16.0,16.0,16.0,16.0,5.0,2
0.0,0.0,3.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,6.0,0.0,0.0,1
0.0,0.0,11.0,8.0,4.0,13.0,16.0,3.0,0.0,2.0,16.0,16.0,16.0,14.0,9.0,1.0,0.0,4.0,13.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,0.0,5.0,13.0,16.0,14.0,12.0,2.0,0.0,0.0,8.0,15.0,15.0,12.0,12.0,2.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,1.0,0.0,0.0,2.0,14.0,9.0,0.0,5.0,15.0,1.0,0.0,8.0,16.0,9.0,12.0,16.0,9.0,0.0,0.0,5.0,16.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,4
0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,9.0,9.0,3.0,0.0,0.0,0.0,12.0,16.0,13.0,9.0,14.0,1.0,0.0,0.0,8.0,15.0,0.0,1.0,14.0,5.0,0.0,0.0,1.0,11.0,16.0,16.0,13.0,1.0,6
0.0,1.0,10.0,15.0,16.0,11.0,0.0,0.0,0.0,8.0,11.0,4.0,7.0,14.0,0.0,0.0,0.0,7.0,1.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,7.0,0.0,0.0,0.0,15.0,16.0,16.0,7.0,0.0,0.0,3
0.0,0.0,13.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,4.0,16.0,16.0,14.0,2.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,4.0,0.0,0.0,0.0,1.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,13.0,3.0,0.0,0.0,1
0.0,0.0,3.0,11.0,14.0,12.0,3.0,0.0,0.0,2.0,13.0,10.0,4.0,10.0,12.0,0.0,0.0,2.0,11.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,1.0,0.0,0.0,0.0,7.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,3.0,7.0,14.0,5.0,0.0,0.0,0.0,3
0.0,0.0,11.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,7.0,11.0,9.0,9.0,0.0,0.0,0.0,4.0,12.0,12.0,16.0,7.0,0.0,0.0,0.0,2.0,10.0,12.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,6.0,12.0,12.0,13.0,11.0,0.0,9
0.0,0.0,1.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,9.0,0.0,0.0,1
0.0,0.0,4.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,15.0,10.0,7.0,16.0,1.0,0.0,0.0,7.0,12.0,0.0,12.0,7.0,0.0,0.0,0.0,9.0,5.0,3.0,16.0,2.0,0.0,0.0,0.0,2.0,11.0,16.0,16.0,12.0,7.0,0.0,0.0,5.0,10.0,16.0,12.0,8.0,3.0,0.0,0.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,14.0,5.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,13.0,1.0,0.0,0.0,10.0,6.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,13.0,12.0,15.0,4.0,0.0,6
0.0,0.0,10.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,11.0,3.0,5.0,0.0,0.0,0.0,14.0,5.0,7.0,10.0,7.0,0.0,0.0,0.0,4.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,12.0,4.0,0.0,0.0,0.0,7.0,10.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,10.0,11.0,12.0,10.0,0.0,0.0,8
0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,2.0,0.0,0.0,1.0,16.0,5.0,1.0,10.0,15.0,1.0,0.0,9.0,16.0,4.0,9.0,16.0,7.0,0.0,0.0,7.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,4
0.0,1.0,12.0,16.0,13.0,7.0,0.0,0.0,0.0,12.0,11.0,4.0,4.0,15.0,0.0,0.0,0.0,8.0,3.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,10.0,10.0,13.0,14.0,1.0,0.0,3
0.0,0.0,1.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,3.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,1.0,0.0,0.0,1
0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,0.0,3.0,9.0,0.0,0.0,7.0,14.0,0.0,1.0,14.0,12.0,0.0,0.0,9.0,16.0,12.0,14.0,15.0,1.0,0.0,0.0,0.0,6.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,4
0.0,0.0,5.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,12.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,12.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,8.0,6.0,0.0,0.0,7.0,11.0,0.0,0.0,9.0,7.0,0.0,0.0,3.0,13.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,16.0,5.0,9.0,14.0,1.0,0.0,0.0,0.0,5.0,15.0,11.0,4.0,0.0,0.0,0
0.0,1.0,13.0,16.0,16.0,11.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,9.0,0.0,0.0,0.0,0.0,13.0,16.0,13.0,1.0,0.0,0.0,5
